id,label,primary_category,n_triples,text
2507.20530,eess,eess.AS,15,This paper introduce binaural sound event localization. We support this task. We present a synthetic benchmark dataset. Which simulate realistic auditory scenes. Which use measured head-related transfer functions. We address the biseld task. We propose a new input feature representation. Which encode interaural time difference. A crnn-based model learn both spectro-temporal patterns. Each btff sub-feature enhance task performance. Experiments improve detection. Itd-/ild-maps enable accurate horizontal localization. Sc-map capture vertical spatial cues. The final system achieve a seld error. The final system demonstrate the effectiveness.
2505.13445,cs,cs.AI,11,Large language models show great promise. Large language models be a key enhancement strategy. Models verify their own outputs. We introduce rise. The core mechanism leverage verifiable rewards. The model generate solutions. Rise improve model's problem-solving accuracy. Rise foster strong self-verification skills. Our analyses highlight the advantages. Rise models exhibit more frequent and accurate self-verification behaviors. These advantages reinforce rise.
2304.09633,math-ph,math-ph,8,We present a consistent description. That establish the proper canonical extension. The extended canonical transformation theory permit transformations. That map the time scales. The extended canonical transformation theory preserve the extended hamiltonian. The lorentz transformation represent particular canonical transformations. The generalized canonical transformation approach map explicitly time-dependent hamiltonians. We reestablish the proper form.
2310.08379,math,math.PR,9,We consider a last passage percolation model. We investigate the linear growth rate. We describe the structure. It have a corner. It have a flat edge. We study their actions. The paths reach that. It take for the optimal path. Our results provide a description.
2310.06172,math,math.RT,5,We define 2-categories. The generators lift the projectives. We establish equivalences. These constructions give a prototype. These constructions understand symplectic duality.
2309.12399,quant-ph,quant-ph,8,We explore the concept. It exist a set. That form an mub set. We address this issue. We introduce three algorithms. That determine the maximum number. Our algorithms prove this result. We present a heuristic approach.
2306.05176,cs,cs.CL,8,The receptance weighted key value (rwkv) architecture follow a non-transformer architecture. Memory and computational complexity exhibit quadratic scaling. Rwkv exploit a linearly tensor-product attention mechanism. Rwkv achieve parallelized computations. It capture long-range dependencies. The paper devise architecture. The paper incorporate the retrospecting ability. Which maintain memory.
2008.12099,cs,cs.CY,5,That support the performance. The research utilize a number. The classification method utilize the classification method. This study classify data. That use method.
2310.02907,cs,cs.RO,5,Recent progress render quadruped manipulators. That require both mobility. This work present an experimental evaluation. The feasibility use the centauro platform. The results highlight the potential.
1910.06831,physics,physics.app-ph,5,This paper propose 3d field simulation models. Prototypes validate the simulation models. Accurate models require an exact characterization. These models enable the prediction. These models influence on underlying integrated circuits.
2204.13296,astro-ph,astro-ph.GA,6,The starlight polarization reveal the magnetic field. The field strength be g.. The field strength show evidence. Which explain the observed elongation. The strong magnetic field reduce the efficiency. Core formation efficiency suggest increase.
2512.00002,econ,econ.EM,13,"This study introduce a novel framework. This research address these limitations. This research apply hang. The study normalize entropy values. The study quantify heterogeneity. The study compare these measures. Results demonstrate the me method's superiority. The study incorporate a ""tangent against input axes"" method. This unified framework integrate information theory. This unified framework quantify structural and functional differences. This unified framework advance both methodological and empirical understanding. The me regression functions approximate actual industrial heterogeneity. The research highlight the superior ability."
2208.12523,cs,cs.AI,6,We describe a novel approach. This system fuse quantitative sub-symbolic learning. We illustrate our system. We predict the outcomes. It outperform other interpretable approaches. It achieve performance.
1909.08435,cs,cs.CC,2,The paper present a polynomial time approximation schema. The paper cover problem.
2201.00559,math,math.NT,1,We restrict our attention.
1912.00524,stat,stat.ML,7,"We propose a combined model. Which integrate the latent factor model. The proposed model have a latent (i.e., factor analysis) model. The proposed model add a sparse component. That capture the remaining ad-hoc dependence. Us develop an efficient algorithm. Which contain a citation network."
